Latitude;Longitude;Time;Date;Number of Sats;GPS Speed (Kn);GPS True Heading;GPS Magnetic Variation;HDOP;C Magnetic Heading;C True Heading;Pitch Angle;Roll Angle;C Inside Temp (c);DFS Depth (m);DTB Height (m);Total Water Column (m);Batt Percent;Power Watts;Watt-Hours;Batt Volts;Batt Ampers;Batt State;Time to Empty;Current Step;Dist To Next (m);Next Speed (kn);Vehicle Speed (kn);Motor Speed CMD;Next Heading;Next Long;Next Lat;Next Depth (m);Depth Goal (m);Vehicle State;Error State;Fin Pitch R;Fin Pitch L;Pitch Goal;Fin Yaw T;Fin Yaw B;Yaw Goal;Fin Roll;
33.8662708969162;-112.294202038318;16:16:46.32;8/16/2011;9;0.88;15.36;11.0837907782978;0;11.9;22.9837907782979;3.5;-0.9;36.9;.00;1.22;1.22;78;25;361.9;14.1;-1.8;D;831.7;0;58.012;1;1;165;22.75608;-112.293959;33.866752;0;0;1;N;122;122;5;124;124;22.75632;0;
33.8662759509373;-112.294200382517;16:16:47.33;8/16/2011;9;0.93;17.12;11.0837907782978;0;10.5;21.5837907782979;3.6;0;36.9;.00;1.28;1.28;78;25;361.9;14.1;-1.8;D;830.7;0;57.435;1;1;165;22.8323;-112.293959;33.866752;0;0;1;N;122;122;5;143;143;22.8299;0;
33.8662809871315;-112.294197990694;16:16:48.34;8/16/2011;9;0.97;17.4;11.0837907782978;0;9.1;20.1837907782978;3.4;0;36.9;.00;1.28;1.28;78;25;361.9;14.1;-1.8;D;830.7;0;56.833;1;1;165;22.84618;-112.293959;33.866752;0;0;1;N;122;122;5;160;160;22.84122;0;
33.8662860285595;-112.294196442192;16:16:49.34;8/16/2011;9;0.93;18.63;11.0837907782978;0;9.3;20.3837907782979;3.5;0.9;36.9;.00;1.37;1.37;78;25;361.9;14.1;-1.8;D;829.8;0;56.261;1;1;165;22.93366;-112.293959;33.866752;0;0;1;N;122;122;5;159;159;22.92882;0;
33.86629;-112.294195;16:16:50.34;8/16/2011;9;0.95;14.44;11.0837907782978;0;10.5;21.5837907782979;3.5;0.7;36.8;.00;1.46;1.46;78;25;361.9;14.1;-1.8;D;829.8;0;55.993;1;1;165;22.98839;-112.293959;33.866752;0;0;1;N;122;122;5;145;145;22.98839;0;
33.8662944319125;-112.294192877107;16:16:51.34;8/16/2011;9;0.95;14.44;11.0837907782978;0;11.6;22.6837907782978;3.5;-0.8;36.9;.00;1.46;1.46;78;25;361.9;14.1;-1.8;D;831.6;0;55.272;1;1;165;22.99685;-112.293959;33.866752;0;0;1;N;122;122;5;131;131;22.99685;0;
33.8662967040428;-112.294192450093;16:16:52.34;8/16/2011;9;0.97;15.79;11.0837907782978;0;12.6;23.6837907782978;3.4;-1.3;36.9;.00;1.49;1.49;78;25;361.9;14.1;-1.8;D;831.6;0;55.024;1;1;165;23.06184;-112.293959;33.866752;0;0;1;N;122;122;5;128;128;23.06184;0;
33.8663033333333;-112.29419;16:16:53.34;8/16/2011;9;0.98;21.09;11.0837907782978;0;13.1;24.1837907782978;3.4;-1.5;36.8;.00;1.52;1.52;78;25;361.9;14.1;-1.8;D;831.6;0;54.684;1;1;165;23.20853;-112.293959;33.866752;0;0;1;N;122;122;5;115;115;23.20853;0;
33.8663075648616;-112.29418771992;16:16:54.34;8/16/2011;9;0.98;21.09;11.0837907782978;0;12.5;23.5837907782979;3.3;-0.5;36.8;.00;1.58;1.58;78;25;361.9;14.1;-1.8;D;831.6;0;53.742;1;1;165;23.1378;-112.293959;33.866752;0;0;1;N;121;121;5;121;121;23.1378;0;
33.866310054685;-112.294187500281;16:16:55.34;8/16/2011;9;0.98;20.77;11.0837907782978;0;10.1;21.1837907782978;3.3;0.9;36.9;.00;1.58;1.58;78;25;361.8;14.1;-1.8;D;830.1;0;53.480;1;1;165;23.23437;-112.293959;33.866752;0;0;1;N;121;121;5;153;153;23.23437;0;
33.866313441368;-112.294185859219;16:16:56.37;8/16/2011;9;1;22.21;11.0837907782978;0;9.6;20.6837907782978;3.6;1.3;36.9;.00;1.61;1.61;78;25;361.8;14.1;-1.8;D;827.8;0;53.074;1;1;165;23.24444;-112.293959;33.866752;0;0;1;N;122;122;5;159;159;23.24444;0;
33.8663192623877;-112.294183800361;16:16:57.38;8/16/2011;9;1;17.05;11.0837907782978;0;10;21.0837907782979;3.5;0.9;36.9;.00;1.67;1.67;78;25;361.8;14.1;-1.8;D;827.8;0;52.404;1;1;165;23.33277;-112.293959;33.866752;0;0;1;N;122;122;5;155;155;23.33277;0;
33.8663233794912;-112.294182489816;16:16:58.38;8/16/2011;9;1.02;15.05;11.0837907782978;0;12;23.0837907782979;3.5;-0.4;36.9;.00;1.70;1.70;78;25;361.8;14.1;-1.8;D;827.8;0;51.936;1;1;165;23.41023;-112.293959;33.866752;0;0;1;N;122;122;5;141;141;23.41023;0;
33.86633;-112.29418;16:16:59.38;8/16/2011;9;1.03;16.12;11.0837907782978;0;13.1;24.1837907782978;3.5;-0.3;36.9;.00;1.70;1.70;78;25;361.8;14.1;-1.8;D;827.8;0;51.524;1;1;165;23.40931;-112.293959;33.866752;0;0;1;N;122;122;5;117;117;23.40931;0;
33.8663342744902;-112.294177713876;16:17:00.38;8/16/2011;9;1.03;16.12;11.0837907782978;0;12.9;23.9837907782979;3.4;0.1;36.9;.00;1.70;1.70;78;25;361.8;14.1;-1.8;D;827.8;0;50.649;1;1;165;23.49696;-112.293959;33.866752;0;0;1;N;122;122;5;123;123;23.49696;0;
33.8663367046177;-112.29417745181;16:17:01.38;8/16/2011;9;1.04;17.25;11.0837907782978;0;11.7;22.7837907782978;3.4;-0.8;36.8;.00;1.83;1.83;78;25;361.8;14.1;-1.8;D;827.8;0;50.392;1;1;165;23.59423;-112.293959;33.866752;0;0;1;N;122;122;5;137;137;23.59423;0;
33.8663417023746;-112.294175792691;16:17:02.39;8/16/2011;9;1.03;19.93;11.0837907782978;0;11.8;22.8837907782979;3.4;0.1;36.9;.00;1.98;1.98;78;25;361.8;14.1;-1.8;D;827.8;0;49.821;1;1;165;23.6886;-112.293959;33.866752;0;0;1;N;122;122;5;137;137;23.6886;0;
33.8663450508652;-112.294174156284;16:17:03.39;8/16/2011;9;1.04;20.81;11.0837907782978;0;11.3;22.3837907782979;3.6;-0.2;36.9;.00;2.07;2.07;78;25;361.8;14.1;-1.8;D;827.8;0;49.419;1;1;165;23.70162;-112.293959;33.866752;0;0;1;N;122;122;5;147;147;23.70162;0;
33.8663533333333;-112.294171666667;16:17:04.39;8/16/2011;9;0.99;20.22;11.0837907782978;0;11.6;22.6837907782978;3.4;2;36.9;.00;2.07;2.07;78;25;361.8;14.1;-1.8;D;827.8;0;48.849;1;1;165;23.79975;-112.293959;33.866752;0;0;1;N;122;122;5;141;141;23.79975;0;
33.8663566666667;-112.29417;16:17:05.39;8/16/2011;9;1;18.18;11.0837907782978;0;11.1;22.1837907782978;3.5;0.7;36.8;.00;2.13;2.13;78;25;361.8;14.1;-1.8;D;827.8;0;47.969;1;1;165;23.90651;-112.293959;33.866752;0;0;1;N;122;122;5;149;149;23.90651;0;
33.8663609618465;-112.294167771034;16:17:06.40;8/16/2011;9;1;18.18;11.0837907782978;0;12.7;23.7837907782978;3.4;0.1;36.8;.00;2.16;2.16;78;25;361.8;14.1;-1.8;D;826.8;0;47.563;1;1;165;23.90805;-112.293959;33.866752;0;0;1;N;122;122;5;129;129;23.90805;0;
33.8663666666667;-112.294165;16:17:07.40;8/16/2011;9;1.01;20.69;11.0837907782978;0;12.9;23.9837907782979;3.4;-0.3;36.9;.00;2.25;2.25;78;25;361.8;14.1;-1.8;D;826.8;0;47.204;1;1;165;24.00306;-112.293959;33.866752;0;0;1;N;122;122;5;127;127;24.00306;0;
33.86637;-112.294163333333;16:17:08.40;8/16/2011;9;1.02;19.25;11.0837907782978;0;13.1;24.1837907782978;3.4;0;36.9;.00;2.31;2.31;78;25;361.7;14.1;-1.8;D;823.1;0;46.359;1;1;165;23.93228;-112.293959;33.866752;0;0;1;N;122;122;5;120;120;23.93228;0;
33.866375;-112.294161666667;16:17:09.41;8/16/2011;9;1.01;19.9;11.0837907782978;0;12.9;23.9837907782979;3.4;0.8;36.8;.00;2.40;2.40;78;26;361.7;14.1;-1.8;D;819.6;0;45.963;1;1;165;23.94843;-112.293959;33.866752;0;0;1;N;122;122;5;127;127;23.94843;0;
33.86638;-112.29416;16:17:10.41;8/16/2011;9;1.07;18.76;11.0837907782978;0;11.6;22.6837907782978;3.4;0.3;36.9;.00;2.47;2.47;78;26;361.7;14.1;-1.8;D;819.6;0;45.387;1;1;165;24.06313;-112.293959;33.866752;0;0;1;N;122;122;5;144;144;24.06313;0;
33.8663842720503;-112.29415784476;16:17:11.41;8/16/2011;9;1.07;18.76;11.0837907782978;0;11.4;22.4837907782979;3.3;1.2;36.9;.00;2.56;2.56;78;26;361.7;14.1;-1.8;D;819.6;0;44.822;1;1;165;24.17982;-112.293959;33.866752;0;0;1;N;121;121;5;148;148;24.17982;0;
33.8663875656663;-112.29415704149;16:17:12.41;8/16/2011;9;1.09;17.83;11.0837907782978;0;11.7;22.7837907782978;3.3;0.2;36.9;.00;2.68;2.68;78;26;361.7;14.1;-1.8;D;819.6;0;44.458;1;1;165;24.28596;-112.293959;33.866752;0;0;1;N;121;121;5;146;146;24.28596;0;
33.8663908722908;-112.294155302068;16:17:13.41;8/16/2011;9;1.08;17.27;11.0837907782978;0;13.7;24.7837907782978;3.5;0;36.9;.00;2.77;2.77;78;25;361.7;14.1;-1.8;D;820.4;0;44.057;1;1;165;24.29225;-112.293959;33.866752;0;0;1;N;122;122;5;121;121;24.29316;0;
33.8663958536701;-112.294153585754;16:17:14.41;8/16/2011;9;1.07;16.55;11.0837907782978;0;13.7;24.7837907782978;3.3;-0.3;36.9;.00;2.77;2.77;78;25;361.7;14.1;-1.8;D;820.4;0;43.487;1;1;165;24.40218;-112.293959;33.866752;0;0;1;N;121;121;5;122;122;24.40218;0;
33.8664008686458;-112.294151957782;16:17:15.41;8/16/2011;9;1.07;18.8;11.0837907782978;0;13;24.0837907782979;3.3;0.4;36.8;.00;2.92;2.92;78;26;361.7;14.1;-1.8;D;819;0;42.917;1;1;165;24.52701;-112.293959;33.866752;0;0;1;N;121;121;5;133;133;24.52701;0;
33.866405923551;-112.294150317495;16:17:16.41;8/16/2011;9;1.07;21.76;11.0837907782978;0;12;23.0837907782979;3.5;0.7;36.8;.00;2.95;2.95;78;26;361.7;14.1;-1.8;D;819;0;42.343;1;1;165;24.6563;-112.293959;33.866752;0;0;1;N;122;122;5;139;139;24.6563;0;
33.86641090112;-112.294148715494;16:17:17.43;8/16/2011;9;0.99;23.33;11.0837907782978;0;11.5;22.5837907782979;3.3;0.6;36.8;.00;3.01;3.01;78;26;361.7;14.1;-1.8;D;819;0;41.778;1;1;165;24.78861;-112.293959;33.866752;0;0;1;N;122;122;5;158;158;24.78861;0;
33.8664142486613;-112.294145281402;16:17:18.43;8/16/2011;9;0.99;24.46;11.0837907782978;0;13.2;24.2837907782978;3.6;0;36.9;.00;3.07;3.07;78;26;361.7;14.1;-1.8;D;819;0;41.307;1;1;165;24.60581;-112.293959;33.866752;0;0;1;N;122;122;5;131;131;24.60476;0;
33.8664192432732;-112.294143600551;16:17:19.43;8/16/2011;9;0.95;20.57;11.0837907782978;0;14.1;25.1837907782978;3.4;-0.6;36.8;.00;3.26;3.26;78;26;361.7;14.1;-1.8;D;818.1;0;40.738;1;1;165;24.7326;-112.293959;33.866752;0;0;1;N;122;122;5;128;128;24.7326;0;
33.866422519664;-112.294141917368;16:17:20.43;8/16/2011;9;0.99;22.27;11.0837907782978;0;14.2;25.2837907782978;3.3;0.5;36.8;.00;3.26;3.26;78;26;361.7;14.1;-1.8;D;818.1;0;40.342;1;1;165;24.74861;-112.293959;33.866752;0;0;1;N;121;121;5;120;120;24.74971;0;
33.8664275798256;-112.294140275828;16:17:21.43;8/16/2011;9;0.97;20.03;11.0837907782978;0;13.2;24.2837907782978;3.5;0.3;36.7;.00;3.35;3.35;78;26;361.6;14.1;-1.8;D;818;0;39.768;1;1;165;24.88967;-112.293959;33.866752;0;0;1;N;122;122;5;135;135;24.88967;0;
33.8664341799158;-112.294136217292;16:17:22.43;8/16/2011;9;1.08;21.48;11.0837907782978;0;12.8;23.8837907782979;3.5;0.8;36.9;.00;3.41;3.41;78;26;361.6;14.1;-1.8;D;818;0;38.944;1;1;165;24.84401;-112.293959;33.866752;0;0;1;N;122;122;5;139;139;24.84401;0;
33.8664385140198;-112.294133943026;16:17:23.43;8/16/2011;9;1.08;21.48;11.0837907782978;0;12.3;23.3837907782979;3.5;0.8;36.9;.00;3.59;3.59;78;26;361.6;14.1;-1.8;D;817.1;0;38.419;1;1;165;24.8618;-112.293959;33.866752;0;0;1;N;122;122;5;145;145;24.85758;0;
33.8664425086062;-112.294132871594;16:17:24.44;8/16/2011;9;1.06;18.75;11.0837907782978;0;13.5;24.5837907782979;3.5;-0.2;36.9;.00;3.62;3.62;78;26;361.6;14.1;-1.8;D;817;0;37.974;1;1;165;25.00814;-112.293959;33.866752;0;0;1;N;122;122;5;132;132;25.00814;0;
33.8664475086062;-112.294131204927;16:17:25.44;8/16/2011;9;1.08;17.89;11.0837907782978;0;13.5;24.5837907782979;3.5;0.1;36.9;.00;3.65;3.65;78;26;361.6;14.1;-1.8;D;817;0;37.405;1;1;165;25.15455;-112.293959;33.866752;0;0;1;N;122;122;5;134;134;25.15455;0;
33.8664517830311;-112.294128905859;16:17:26.45;8/16/2011;9;1.08;17.89;11.0837907782978;0;12.9;23.9837907782979;3.4;0.8;36.9;.00;3.71;3.71;78;26;361.6;14.1;-1.8;D;817;0;36.885;1;1;165;25.16991;-112.293959;33.866752;0;0;1;N;122;122;5;142;142;25.16991;0;
33.8664575046147;-112.294127861;16:17:27.46;8/16/2011;9;1.07;21.65;11.0837907782978;0;14.1;25.1837907782978;3.4;1;36.9;.00;3.80;3.81;78;26;361.6;14.1;-1.8;D;817;0;36.269;1;1;165;25.45944;-112.293959;33.866752;0;0;1;N;122;122;5;129;129;25.3087;0;
33.8664625114595;-112.294124532414;16:17:28.46;8/16/2011;9;0.97;23.19;11.0837907782978;0;13.7;24.7837907782978;3.5;0;36.8;.00;4.08;4.08;78;26;361.6;14.1;-1.8;D;817;0;35.634;1;1;165;25.39809;-112.293959;33.866752;0;0;1;N;122;122;5;135;135;25.39809;0;
33.8664667480484;-112.294122148267;16:17:29.46;8/16/2011;9;0.97;23.19;11.0837907782978;0;14.4;25.4837907782979;3.5;0.7;36.9;.00;4.08;4.08;78;26;361.6;14.1;-1.8;D;817;0;35.114;1;1;165;25.40332;-112.293959;33.866752;0;0;1;N;122;122;5;126;126;25.40325;0;
33.8664675177542;-112.294121914108;16:17:30.46;8/16/2011;9;0.98;24.64;11.0837907782978;0;14.3;25.3837907782979;3.5;0.7;36.8;.00;4.20;4.20;78;26;361.6;14.1;-1.8;D;817.8;0;35.027;1;1;165;25.43143;-112.293959;33.866752;0;0;1;N;122;122;5;128;128;25.43099;0;
33.8664708530852;-112.294120252737;16:17:31.46;8/16/2011;9;0.99;24.77;11.0837907782978;0;13.4;24.4837907782979;3.5;0.3;36.9;.00;4.32;4.32;78;26;361.6;14.1;-1.8;D;817.8;0;34.626;1;1;165;25.46574;-112.293959;33.866752;0;0;1;N;122;122;5;139;139;25.46253;0;
33.8664758646982;-112.294116949364;16:17:32.47;8/16/2011;9;0.98;23.33;11.0837907782978;0;13.6;24.6837907782978;3.5;1.4;36.8;.00;4.41;4.41;78;26;361.6;14.1;-1.8;D;816.9;0;33.992;1;1;165;25.40547;-112.293959;33.866752;0;0;1;N;122;122;5;141;141;25.40177;0;
33.8664825065778;-112.294114532982;16:17:33.49;8/16/2011;9;0.98;24.03;11.0837907782978;0;14.5;25.5837907782979;3.5;-0.6;36.9;.00;4.53;4.53;78;26;361.6;14.1;-1.8;D;816.9;0;33.230;1;1;165;25.60432;-112.293959;33.866752;0;0;1;N;122;122;5;136;136;25.60432;0;
33.8664866851846;-112.294112130494;16:17:34.50;8/16/2011;9;0.98;24.03;11.0837907782978;0;15.1;26.1837907782978;3.4;0.1;36.9;.00;4.69;4.69;78;26;361.5;14.1;-1.8;D;816.8;0;32.715;1;1;165;25.60564;-112.293959;33.866752;0;0;1;N;121;121;5;117;117;25.60713;0;
33.866487508032;-112.294111889577;16:17:35.50;8/16/2011;9;1.06;21.31;11.0837907782978;0;14.7;25.7837907782978;3.5;0.6;36.8;.00;4.75;4.75;78;26;361.5;14.1;-1.8;D;816.8;0;32.623;1;1;165;25.63986;-112.293959;33.866752;0;0;1;N;122;122;5;126;126;25.63968;0;
33.8664925128807;-112.294108568505;16:17:36.50;8/16/2011;9;1.04;22.04;11.0837907782978;0;14.5;25.5837907782979;3.5;0.7;36.8;.00;4.90;4.90;78;26;361.5;14.1;-1.8;D;816.8;0;31.988;1;1;165;25.57605;-112.293959;33.866752;0;0;1;N;122;122;5;127;127;25.57574;0;
33.8664975219599;-112.294106924635;16:17:37.52;8/16/2011;9;1.04;22.81;11.0837907782978;0;13.7;24.7837907782978;3.4;0.6;36.9;.00;5.05;5.05;78;26;361.5;14.1;-1.8;D;816.8;0;31.421;1;1;165;25.76488;-112.293959;33.866752;0;0;1;N;122;122;5;129;129;25.76134;0;
33.8665025255288;-112.294105266671;16:17:38.52;8/16/2011;9;1.06;23.31;11.0837907782978;0;13.4;24.4837907782979;3.4;0.3;36.9;.00;5.17;5.17;78;26;361.5;14.1;-1.8;D;816.8;0;30.853;1;1;165;25.95798;-112.293959;33.866752;0;0;1;N;122;122;5;145;145;25.95798;0;
33.8665058636235;-112.294101945671;16:17:39.52;8/16/2011;9;1.04;22.25;11.0837907782978;0;13.4;24.4837907782979;3.4;1.8;36.9;.00;5.39;5.39;78;26;361.5;14.1;-1.8;D;816.8;0;30.385;1;1;165;25.74448;-112.293959;33.866752;0;0;1;N;122;122;5;138;138;25.73987;0;
33.8665141745082;-112.294099536549;16:17:40.54;8/16/2011;9;0.97;23.49;11.0837907782978;0;13.6;24.6837907782978;3.6;1.7;36.8;.00;5.57;5.57;78;26;361.5;14.1;-1.8;D;816.8;0;29.457;1;1;165;26.13554;-112.293959;33.866752;0;0;1;N;122;122;5;145;145;26.13554;0;
33.8665183992899;-112.294097240931;16:17:41.54;8/16/2011;9;0.97;23.49;11.0837907782978;0;13.6;24.6837907782978;3.5;-0.2;36.8;.00;5.69;5.69;78;26;361.5;14.1;-1.8;D;816.8;0;28.942;1;1;165;26.16851;-112.293959;33.866752;0;0;1;N;122;122;5;146;146;26.16851;0;
33.866522497523;-112.294096176926;16:17:42.55;8/16/2011;9;0.97;21.97;11.0837907782978;0;15.4;26.4837907782979;3.5;0.7;36.8;.00;5.84;5.84;78;26;361.5;14.1;-1.8;D;816.8;0;28.490;1;1;165;26.39537;-112.293959;33.866752;0;0;1;N;122;122;5;130;130;26.39537;0;
33.8665266891317;-112.294093682119;16:17:43.56;8/16/2011;9;0.97;21.97;11.0837907782978;0;15.2;26.2837907782978;3.6;0.5;36.9;.00;5.84;5.84;78;26;361.5;14.1;-1.8;D;817.6;0;27.970;1;1;165;26.39716;-112.293959;33.866752;0;0;1;N;122;122;5;128;128;26.39636;0;
33.8665308229469;-112.294091157842;16:17:44.57;8/16/2011;9;0.98;23.26;11.0837907782978;0;15.9;26.9837907782979;3.4;0.7;36.9;.00;5.84;5.84;78;26;361.5;14.1;-1.8;D;817.6;0;27.455;1;1;165;26.38797;-112.293959;33.866752;0;0;1;N;122;122;5;116;116;26.38797;0;
33.8665341635627;-112.29408950847;16:17:45.57;8/16/2011;9;0.98;24.34;11.0837907782978;0;14.9;25.9837907782979;3.4;0.4;36.8;.00;5.78;5.78;78;26;361.5;14.1;-1.8;D;818.5;0;27.054;1;1;165;26.4487;-112.293959;33.866752;0;0;1;N;122;122;5;133;133;26.4487;0;
33.8665383971854;-112.294087102445;16:17:46.57;8/16/2011;9;0.98;24.34;11.0837907782978;0;14.4;25.4837907782979;3.4;1.4;36.9;.00;5.66;5.66;78;26;361.5;14.1;-1.8;D;818.5;0;26.534;1;1;165;26.47198;-112.293959;33.866752;0;0;1;N;122;122;5;144;144;26.46622;0;
33.8665433520624;-112.294084079948;16:17:47.58;8/16/2011;9;1.05;21.34;11.0837907782978;0;13.5;24.5837907782979;3.4;1.5;36.9;.00;5.60;5.60;78;26;361.5;14.1;-1.8;D;818.5;0;25.916;1;1;165;26.46267;-112.293959;33.866752;0;0;1;N;122;122;5;150;150;26.46267;0;
33.8665483487155;-112.294082391619;16:17:48.58;8/16/2011;9;1.06;19.63;11.0837907782978;0;14.1;25.1837907782978;3.4;1.1;36.9;.00;5.60;5.60;78;26;361.5;14.1;-1.8;D;818.5;0;25.349;1;1;165;26.70686;-112.293959;33.866752;0;0;1;N;122;122;5;150;150;26.70026;0;
33.8665525266643;-112.294079987305;16:17:49.59;8/16/2011;9;1.06;19.63;11.0837907782978;0;14.7;25.7837907782978;3.4;1.2;36.9;.00;5.57;5.57;78;26;361.4;14.1;-1.8;D;816.7;0;24.835;1;1;165;26.73104;-112.293959;33.866752;0;0;1;N;122;122;5;139;139;26.73104;0;
33.8665583334208;-112.294079019705;16:17:50.59;8/16/2011;9;1.04;21.47;11.0837907782978;0;15.1;26.1837907782978;3.4;-0.2;36.9;.00;5.51;5.51;78;26;361.4;14.1;-1.8;D;816.7;0;24.219;1;1;165;27.22937;-112.293959;33.866752;0;0;1;N;122;122;5;140;140;27.22448;0;
33.8665624617373;-112.294076495552;16:17:51.59;8/16/2011;9;1.04;21.47;11.0837907782978;0;16.8;27.8837907782979;3.4;0.6;36.9;.00;5.42;5.42;78;26;361.4;14.1;-1.8;D;818.4;0;23.704;1;1;165;27.23617;-112.293959;33.866752;0;0;1;N;122;122;5;119;119;27.23849;0;
33.8665633213199;-112.294076222052;16:17:52.60;8/16/2011;9;1.07;21.76;11.0837907782978;0;17;28.0837907782979;3.4;-0.1;36.9;.00;5.39;5.39;78;25;361.4;14.1;-1.8;D;819.3;0;23.608;1;1;165;27.28785;-112.293959;33.866752;0;0;1;N;122;122;5;117;117;27.29099;0;
33.8665716379629;-112.294072285645;16:17:53.60;8/16/2011;9;0.96;27.95;11.0837907782978;0;17.2;28.2837907782978;3.4;0.3;36.9;.00;5.39;5.39;78;25;361.4;14.1;-1.8;D;819.3;0;22.619;1;1;165;27.54362;-112.293959;33.866752;0;0;1;N;122;122;5;118;118;27.54647;0;
33.8665757227302;-112.294069661799;16:17:54.60;8/16/2011;9;0.96;27.95;11.0837907782978;0;16.2;27.2837907782978;3.4;0.6;36.8;.00;5.39;5.39;78;25;361.4;14.1;-1.8;D;819.2;0;22.104;1;1;165;27.53127;-112.293959;33.866752;0;0;1;N;122;122;5;130;130;27.53127;0;
33.866576638326;-112.294067984928;16:17:55.60;8/16/2011;9;0.97;28.58;11.0837907782978;0;15.1;26.1837907782978;3.6;1.1;36.9;.00;5.36;5.36;78;25;361.4;14.1;-1.8;D;819.2;0;21.943;1;1;165;27.29566;-112.293959;33.866752;0;0;1;N;122;122;5;141;141;27.29566;0;
33.8665800230036;-112.294066315516;16:17:56.60;8/16/2011;9;0.97;29.2;11.0837907782978;0;15.6;26.6837907782978;3.4;0.2;36.8;.00;5.36;5.36;78;25;361.4;14.1;-1.8;D;820.6;0;21.537;1;1;165;27.39041;-112.293959;33.866752;0;0;1;N;122;122;5;136;136;27.38655;0;
33.8665858515711;-112.294062474329;16:17:57.61;8/16/2011;9;0.97;25.19;11.0837907782978;0;15.6;26.6837907782978;3.4;0.8;36.8;.00;5.36;5.36;78;25;361.4;14.1;-1.8;D;820.6;0;20.799;1;1;165;27.34432;-112.293959;33.866752;0;0;1;N;122;122;5;135;135;27.34053;0;
