Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll
33.86649888,-112.2941619,54:50.4,8/16/2011,8,1.01,42.72,11.0838024,0,33.6,44.6838024,3.6,-2,38.8,0,4.87,4.87,81,26,371.4,14.2,-1.8,D,832.9,1,37.946,1,1,165,17.69126,-112.294037,33.866824,0,0,1,N,122,122,5,117,117,17.76235,0
33.86650233,-112.2941576,54:51.4,8/16/2011,8,0.93,47.38,11.0838024,0,32.5,43.5838024,3.6,-1.3,38.7,0,4.99,4.99,81,26,371.4,14.2,-1.8,D,832,1,37.46,1,1,165,17.28688,-112.294037,33.866824,0,0,1,N,122,122,5,120,120,17.28688,0
33.86650568,-112.2941542,54:52.4,8/16/2011,8,0.93,43.99,11.0838024,0,31.8,42.8838024,3.7,-1,38.7,0,5.08,5.08,81,26,371.4,14.2,-1.8,D,832,1,37.014,1,1,165,17.00524,-112.294037,33.866824,0,0,1,N,123,123,5,120,120,17.00864,0
33.86650915,-112.2941505,54:53.4,8/16/2011,8,0.93,43.99,11.0838024,0,30.6,41.6838024,3.7,-0.9,38.7,0,5.23,5.23,81,26,371.4,14.2,-1.8,D,830.6,1,36.544,1,1,165,16.66094,-112.294037,33.866824,0,0,1,N,122,122,5,120,120,16.66094,0
33.86651045,-112.2941495,54:54.4,8/16/2011,8,0.94,42.1,11.0838024,0,29,40.0838024,3.6,-1.5,38.7,0,5.32,5.32,81,26,371.4,14.2,-1.8,D,830.6,1,36.38,1,1,165,16.59027,-112.294037,33.866824,0,0,1,N,122,122,5,129,129,16.6553,0
33.86651381,-112.2941462,54:55.4,8/16/2011,8,0.92,41.29,11.0838024,0,28.1,39.1838024,3.7,-1,38.6,0,5.48,5.48,81,26,371.4,14.2,-1.8,D,830.5,1,35.935,1,1,165,16.29582,-112.294037,33.866824,0,0,1,N,123,123,5,130,130,16.35934,0
33.86651792,-112.2941405,54:56.4,8/16/2011,8,0.99,42.59,11.0838024,0,27.5,38.5838024,3.7,-1.5,38.7,0,5.66,5.66,81,26,371.4,14.2,-1.8,D,830.5,1,35.351,1,1,165,15.685,-112.294037,33.866824,0,0,1,N,123,123,5,120,120,15.74928,0
33.8665205,-112.2941379,54:57.4,8/16/2011,8,0.99,40.29,11.0838024,0,27.7,38.7838024,3.5,-1.5,38.7,0,5.75,5.75,81,26,371.4,14.2,-1.8,D,830.5,1,35.01,1,1,165,15.43434,-112.294037,33.866824,0,0,1,N,122,122,5,115,115,15.5008,0
33.86652553,-112.2941346,54:58.4,8/16/2011,8,1.08,36.37,11.0838024,0,26.9,37.9838024,3.7,-1.6,38.7,0,5.96,5.96,81,26,371.4,14.2,-1.8,D,830.5,1,34.391,1,1,165,15.19269,-112.294037,33.866824,0,0,1,N,123,123,5,115,115,15.25846,0
33.8665289,-112.2941313,54:59.4,8/16/2011,8,1.09,36.02,11.0838024,0,26.4,37.4838024,3.6,-1.6,38.7,0,6.02,6.03,81,26,371.4,14.2,-1.8,D,830.5,1,33.949,1,1,165,14.854,-112.294037,33.866824,0,0,1,N,122,122,5,109,109,14.92019,0
33.8665339,-112.294128,55:00.4,8/16/2011,8,1.08,35.4,11.0838024,0,25.7,36.7838024,3.5,-1.3,38.7,0,6.06,6.06,81,26,371.4,14.2,-1.8,D,831,1,33.335,1,1,165,14.59986,-112.294037,33.866824,0,0,1,N,122,122,5,111,111,14.59986,0
33.86653728,-112.2941247,55:01.4,8/16/2011,8,1.09,36.25,11.0838024,0,23.5,34.5838024,3.5,-1.7,38.7,0,6.06,6.06,81,26,371.4,14.2,-1.8,D,831,1,32.896,1,1,165,14.25812,-112.294037,33.866824,0,0,1,N,122,122,5,118,118,14.25812,0
33.86654231,-112.2941215,55:02.4,8/16/2011,8,1.05,33.48,11.0838024,0,22.1,33.1838024,3.7,-1.6,38.7,0,6.06,6.06,81,26,371.3,14.2,-1.8,D,830.9,1,32.279,1,1,165,13.98399,-112.294037,33.866824,0,0,1,N,123,123,5,122,122,13.98399,0
33.86654911,-112.2941161,55:03.4,8/16/2011,8,0.95,34.18,11.0838024,0,21.4,32.4838024,3.6,-0.9,38.7,0,5.96,5.96,81,26,371.3,14.2,-1.8,D,830.9,1,31.426,1,1,165,13.43316,-112.294037,33.866824,0,0,1,N,122,122,5,121,121,13.61055,0
33.86655246,-112.2941128,55:04.5,8/16/2011,8,0.94,32.25,11.0838024,0,19.9,30.9838024,3.6,-1.2,38.7,0,5.87,5.87,81,26,371.3,14.2,-1.8,D,829.5,1,30.993,1,1,165,13.04337,-112.294037,33.866824,0,0,1,N,122,122,5,124,124,13.04337,0
33.86655646,-112.29411,55:05.5,8/16/2011,8,0.94,32.25,11.0838024,0,19.1,30.1838024,3.6,-1.5,38.8,0,5.87,5.87,81,26,371.3,14.2,-1.8,D,829.5,1,30.502,1,1,165,12.75774,-112.294037,33.866824,0,0,1,N,122,122,5,126,126,12.75774,0
33.86655746,-112.29411,55:06.5,8/16/2011,8,0.96,30.68,11.0838024,0,18.3,29.3838024,3.5,-1.1,38.8,0,5.69,5.69,81,26,371.3,14.2,-1.8,D,831.7,1,30.394,1,1,165,12.81257,-112.294037,33.866824,0,0,1,N,122,122,5,131,131,12.86759,0
33.86656418,-112.2941044,55:07.5,8/16/2011,8,1,30.25,11.0838024,0,17.8,28.8838024,3.6,-1.3,38.8,0,5.63,5.63,81,26,371.3,14.2,-1.8,D,831.7,1,29.554,1,1,165,12.16235,-112.294037,33.866824,0,0,1,N,122,122,5,128,128,12.47447,0
33.86656915,-112.2941028,55:08.5,8/16/2011,8,0.97,30.21,11.0838024,0,17.6,28.6838024,3.5,-1.5,38.7,0,5.63,5.63,81,26,371.3,14.2,-1.8,D,832.6,1,28.983,1,1,165,12.10011,-112.294037,33.866824,0,0,1,N,122,122,5,123,123,11.93001,0
33.86657324,-112.2941002,55:09.4,8/16/2011,8,0.97,30.21,11.0838024,0,16.2,27.2838024,3.5,-1.5,38.7,0,5.6,5.6,81,26,371.3,14.2,-1.8,D,832.6,1,28.487,1,1,165,11.81597,-112.294037,33.866824,0,0,1,N,122,122,5,130,130,11.87057,0
33.86657496,-112.294098,55:10.5,8/16/2011,8,1.08,26.09,11.0838024,0,16.2,27.2838024,3.7,-0.6,38.7,0,5.6,5.6,81,26,371.3,14.2,-1.8,D,832.6,1,28.259,1,1,165,11.48766,-112.294037,33.866824,0,0,1,N,123,123,5,127,127,11.54384,0
33.86657996,-112.2940963,55:11.4,8/16/2011,8,1.09,25.31,11.0838024,0,16.3,27.3838024,3.6,-2,38.7,0,5.6,5.6,81,26,371.3,14.2,-1.8,D,833,1,27.683,1,1,165,11.40721,-112.294037,33.866824,0,0,1,N,122,122,5,126,126,11.4652,0
33.86658495,-112.2940929,55:12.5,8/16/2011,8,1.09,24.96,11.0838024,0,17,28.0838024,3.5,-1.2,38.7,0,5.66,5.66,81,26,371.3,14.2,-1.8,D,833,1,27.079,1,1,165,10.99385,-112.294037,33.866824,0,0,1,N,122,122,5,117,117,11.05717,0
33.86659083,-112.2940895,55:13.5,8/16/2011,8,1.06,22.08,11.0838024,0,15.9,26.9838024,3.6,-1.7,38.7,0,5.66,5.66,81,26,371.2,14.2,-1.8,D,832.9,1,26.377,1,1,165,10.58832,-112.294037,33.866824,0,0,1,N,122,122,5,123,123,10.96523,0
33.86659583,-112.2940878,55:14.5,8/16/2011,8,1.04,21.74,11.0838024,0,15,26.0838024,3.6,-1.2,38.8,0,5.66,5.66,81,26,371.2,14.2,-1.8,D,832.9,1,25.802,1,1,165,10.48305,-112.294037,33.866824,0,0,1,N,122,122,5,121,121,10.33546,0
33.86660003,-112.2940855,55:15.5,8/16/2011,8,1.04,21.74,11.0838024,0,13.7,24.7838024,3.6,-1.8,38.8,0,5.66,5.66,81,26,371.2,14.2,-1.8,D,831.6,1,25.304,1,1,165,10.18701,-112.294037,33.866824,0,0,1,N,122,122,5,128,128,10.24536,0
33.86660422,-112.2940829,55:16.5,8/16/2011,8,0.93,22.43,11.0838024,0,13.1,24.1838024,3.5,-1.2,38.8,0,5.66,5.66,81,26,371.2,14.2,-1.8,D,831.6,1,24.802,1,1,165,9.828363,-112.294037,33.866824,0,0,1,N,122,122,5,127,127,9.828363,0
33.86660918,-112.2940812,55:17.5,8/16/2011,8,0.95,21.26,11.0838024,0,13.2,24.2838024,3.7,-1.2,38.7,0,5.78,5.78,81,26,371.2,14.2,-1.8,D,830.2,1,24.234,1,1,165,9.697157,-112.294037,33.866824,0,0,1,N,123,123,5,124,124,9.697157,0
33.86661336,-112.2940791,55:18.5,8/16/2011,8,0.94,19.36,11.0838024,0,12.8,23.8838024,3.6,-1.4,38.7,0,5.78,5.78,81,26,371.2,14.2,-1.8,D,830.2,1,23.742,1,1,165,9.421869,-112.294037,33.866824,0,0,1,N,122,122,5,123,123,9.483192,0
33.86661761,-112.2940769,55:19.5,8/16/2011,8,0.94,19.36,11.0838024,0,12.4,23.4838024,3.6,-1.4,38.7,0,5.78,5.78,81,26,371.2,14.2,-1.8,D,830.1,1,23.243,1,1,165,9.115163,-112.294037,33.866824,0,0,1,N,122,122,5,121,121,9.177406,0
33.86662008,-112.2940766,55:20.5,8/16/2011,8,0.97,24.58,11.0838024,0,11.6,22.6838024,3.6,-1.4,38.7,0,5.78,5.78,81,26,371.2,14.2,-1.8,D,830.1,1,22.968,1,1,165,9.158516,-112.294037,33.866824,0,0,1,N,122,122,5,126,126,9.217863,0
33.86662672,-112.2940725,55:21.5,8/16/2011,8,1.09,20.91,11.0838024,0,10.9,21.9838024,3.6,-2.2,38.8,0,5.84,5.84,81,26,371.2,14.2,-1.8,D,830.1,1,22.181,1,1,165,8.497171,-112.294037,33.866824,0,0,1,N,122,122,5,124,124,8.558455,0
33.86663173,-112.2940708,55:22.5,8/16/2011,8,1.09,19.81,11.0838024,0,10.5,21.5838024,3.6,-1.7,38.7,0,5.96,5.96,81,26,371.2,14.2,-1.8,D,830.1,1,21.607,1,1,165,8.316211,-112.294037,33.866824,0,0,1,N,122,122,5,123,123,8.378418,0
33.86663591,-112.2940696,55:23.5,8/16/2011,8,1.12,20.18,11.0838024,0,9.9,20.9838024,3.6,-1.5,38.7,0,6.06,6.06,81,26,371.2,14.2,-1.8,D,834.6,1,21.13,1,1,165,8.184099,-112.294037,33.866824,0,0,1,N,122,122,5,120,120,8.184099,0
33.86664023,-112.2940676,55:24.5,8/16/2011,8,1.12,20.18,11.0838024,0,10,21.0838024,3.6,-2,38.7,0,6.06,6.06,81,26,371.2,14.2,-1.8,D,834.6,1,20.629,1,1,165,7.867472,-112.294037,33.866824,0,0,1,N,122,122,5,118,118,7.867472,0
33.8666426,-112.2940671,55:25.5,8/16/2011,8,1.08,18.4,11.0838024,0,9.8,20.8838024,3.6,-1.4,38.6,0,6.09,6.09,81,26,371.2,14.2,-1.8,D,834.6,1,20.362,1,1,165,7.855702,-112.294037,33.866824,0,0,1,N,122,122,5,118,118,7.855702,0
33.86665175,-112.2940643,55:26.5,8/16/2011,8,1.05,15.56,11.0838024,0,8.3,19.3838024,3.6,-1.7,38.6,0,6.27,6.27,81,26,371.2,14.2,-1.8,D,834.5,1,19.319,1,1,165,7.486443,-112.294037,33.866824,0,0,1,N,122,122,5,125,125,7.548595,0
33.86665613,-112.2940624,55:27.6,8/16/2011,8,1.05,15.56,11.0838024,0,7.7,18.7838024,3.6,-0.9,38.7,0,6.39,6.39,81,26,371.2,14.2,-1.8,D,834.5,1,18.814,1,1,165,7.169315,-112.294037,33.866824,0,0,1,N,122,122,5,126,126,7.231632,0
33.86665852,-112.2940619,55:28.6,8/16/2011,8,0.92,16.43,11.0838024,0,7,18.0838024,3.7,-1.4,38.7,0,6.39,6.39,81,26,371.1,14.2,-1.8,D,834.5,1,18.544,1,1,165,7.128986,-112.294037,33.866824,0,0,1,N,123,123,5,130,130,7.188642,0
33.86666422,-112.2940597,55:29.5,8/16/2011,8,0.96,15.56,11.0838024,0,6.7,17.7838024,3.6,-1.2,38.7,0,6.39,6.39,81,26,371.1,14.2,-1.8,D,834.5,1,17.89,1,1,165,6.71588,-112.294037,33.866824,0,0,1,N,122,122,5,127,127,6.71588,0
33.86666864,-112.294058,55:30.5,8/16/2011,8,0.96,15.56,11.0838024,0,6.1,17.1838024,3.6,-0.8,38.7,0,6.51,6.51,81,26,371.1,14.2,-1.8,D,832.2,1,17.383,1,1,165,6.40618,-112.294037,33.866824,0,0,1,N,122,122,5,129,129,6.40618,0
33.86666933,-112.2940574,55:31.6,8/16/2011,8,0.93,13.72,11.0838024,0,5.1,16.1838024,3.7,-1.7,38.7,0,6.63,6.63,81,26,371.1,14.2,-1.8,D,832.2,1,17.302,1,1,165,6.245291,-112.294037,33.866824,0,0,1,N,123,123,5,133,133,6.245291,0
33.86667438,-112.2940574,55:32.6,8/16/2011,8,0.98,18.08,11.0838024,0,4.7,15.7838024,3.6,-1.3,38.7,0,6.69,6.69,81,26,371.1,14.2,-1.8,D,832.2,1,16.743,1,1,165,6.456156,-112.294037,33.866824,0,0,1,N,122,122,5,135,135,6.456156,0
33.86668089,-112.2940547,55:33.6,8/16/2011,8,1.09,14.44,11.0838024,0,4.8,15.8838024,3.5,-1.2,38.8,0,6.88,6.88,81,26,371.1,14.2,-1.8,D,832.2,1,15.997,1,1,165,5.862956,-112.294037,33.866824,0,0,1,N,122,122,5,132,132,5.862956,0
33.86668589,-112.294053,55:34.6,8/16/2011,8,1.1,14.06,11.0838024,0,4.4,15.4838024,3.6,-1.3,38.7,0,6.94,6.94,81,26,371.1,14.2,-1.8,D,832.2,1,15.428,1,1,165,5.506036,-112.294037,33.866824,0,0,1,N,122,122,5,130,130,5.506036,0
33.86669035,-112.2940515,55:35.6,8/16/2011,8,1.1,14.06,11.0838024,0,5.2,16.2838024,3.6,-1.3,38.7,0,6.97,6.97,81,26,371.1,14.2,-1.8,D,832.2,1,14.922,1,1,165,5.153519,-112.294037,33.866824,0,0,1,N,122,122,5,122,122,5.153519,0
33.86669756,-112.2940497,55:36.6,8/16/2011,8,1.1,13.45,11.0838024,0,4.3,15.3838024,3.6,-1.7,38.6,0,6.94,6.94,81,26,371.1,14.2,-1.8,D,833.5,1,14.108,1,1,165,4.767754,-112.294037,33.866824,0,0,1,N,122,122,5,125,125,4.767754,0
33.86670208,-112.2940482,55:37.6,8/16/2011,8,1.1,13.45,11.0838024,0,3.9,14.9838024,3.6,-1.6,38.7,0,7.12,7.12,81,26,371.1,14.2,-1.8,D,833.5,1,13.597,1,1,165,4.36869,-112.294037,33.866824,0,0,1,N,122,122,5,125,125,4.36869,0
33.86670526,-112.2940472,55:38.6,8/16/2011,8,1.06,10.41,11.0838024,0,3.2,14.2838024,3.6,-1.1,38.7,0,7.18,7.18,81,26,371.1,14.2,-1.8,D,833.4,1,13.237,1,1,165,4.088744,-112.294037,33.866824,0,0,1,N,122,122,5,127,127,4.088744,0
33.86671036,-112.2940472,55:39.6,8/16/2011,8,1.09,9.73,11.0838024,0,2.4,13.4838024,3.6,-1.5,38.7,0,7.15,7.15,81,26,371,14.2,-1.8,D,833.4,1,12.672,1,1,165,4.279116,-112.294037,33.866824,0,0,1,N,122,122,5,133,133,4.279116,0
33.86671361,-112.2940456,55:40.6,8/16/2011,8,0.98,8.83,11.0838024,0,2,13.0838024,3.7,-1.2,38.7,0,7.06,7.06,81,26,371,14.2,-1.8,D,833.4,1,12.301,1,1,165,3.711206,-112.294037,33.866824,0,0,1,N,123,123,5,129,129,3.711206,0
33.86671861,-112.2940456,55:41.6,8/16/2011,8,0.99,8.1,11.0838024,0,2.4,13.4838024,3.5,-1.2,38.7,0,7.43,7.43,81,26,371,14.2,-1.8,D,834.3,1,11.746,1,1,165,3.894841,-112.294037,33.866824,0,0,1,N,122,122,5,130,130,3.894841,0
33.86672361,-112.294044,55:42.6,8/16/2011,8,1,8.12,11.0838024,0,1.6,12.6838024,3.5,-1.4,38.7,0,7.49,7.49,81,26,371,14.2,-1.8,D,834.3,1,11.181,1,1,165,3.311588,-112.294037,33.866824,0,0,1,N,122,122,5,131,131,3.311588,0
33.8667309,-112.2940431,55:43.6,8/16/2011,8,1.03,11.63,11.0838024,0,1.3,12.3838024,3.6,-1.1,38.8,0,7.49,7.49,81,26,371,14.2,-1.8,D,834.3,1,10.368,1,1,165,3.111832,-112.294037,33.866824,0,0,1,N,122,122,5,132,132,3.111832,0
33.8667359,-112.2940414,55:44.6,8/16/2011,8,1.01,12.36,11.0838024,0,1,12.0838024,3.6,-1.2,38.7,0,7.55,7.55,81,26,371,14.2,-1.8,D,834.3,1,9.805,1,1,165,2.392301,-112.294037,33.866824,0,0,1,N,122,122,5,129,129,2.392301,0
33.86674044,-112.2940403,55:45.6,8/16/2011,8,1.01,12.36,11.0838024,0,0.1,11.1838024,3.5,-1.3,38.7,0,7.58,7.58,81,26,371,14.2,-1.8,D,833.3,1,9.296,1,1,165,1.868999,-112.294037,33.866824,0,0,1,N,122,122,5,131,131,1.868999,0
33.86674424,-112.2940398,55:46.6,8/16/2011,8,1.07,10.11,11.0838024,0,0.4,11.4838024,3.6,-1,38.7,0,7.61,7.61,81,26,371,14.2,-1.8,D,833.3,1,8.873,1,1,165,1.661736,-112.294037,33.866824,0,0,1,N,122,122,5,130,130,1.661736,0
33.86674879,-112.2940387,55:47.6,8/16/2011,8,1.07,10.11,11.0838024,0,359.8,10.8838024,3.6,-1.4,38.8,0,7.58,7.58,81,26,371,14.2,-1.8,D,833.3,1,8.364,1,1,165,1.090143,-112.294037,33.866824,0,0,1,N,122,122,5,127,127,1.090143,0
33.86675198,-112.2940392,55:48.6,8/16/2011,8,1.07,10.58,11.0838024,0,358.9,9.983802404,3.5,-1.1,38.7,0,7.58,7.58,81,26,371,14.2,-1.8,D,833.3,1,8.011,1,1,165,1.449715,-112.294037,33.866824,0,0,1,N,122,122,5,136,136,1.449715,0
33.86675703,-112.2940375,55:49.6,8/16/2011,8,1.06,8.25,11.0838024,0,358.6,9.683802404,3.7,-0.9,38.7,0,7.58,7.58,81,26,371,14.2,-1.8,D,834.2,1,7.447,1,1,165,0.3873911,-112.294037,33.866824,0,0,1,N,123,123,5,131,131,0.3873911,0
33.86676203,-112.2940376,55:50.6,8/16/2011,8,1.04,4.73,11.0838024,0,358.7,9.783802404,3.5,-1.7,38.7,0,7.58,7.58,81,26,371,14.2,-1.8,D,834.2,1,6.891,1,1,165,0.4393055,-112.294037,33.866824,0,0,1,N,122,122,5,131,131,0.4393055,0
33.86676699,-112.2940359,55:51.7,8/16/2011,8,1.06,3.6,11.0838024,0,358.9,9.983802404,3.6,-0.8,38.7,0,7.67,7.67,81,26,371,14.2,-1.8,D,835,1,6.342,1,1,165,359.0837,-112.294037,33.866824,0,0,1,N,122,122,5,120,120,359.0837,0
33.86677199,-112.2940359,55:52.7,8/16/2011,8,1.03,2.97,11.0838024,0,358.6,9.683802404,3.5,-1.9,38.7,0,7.73,7.73,81,26,371,14.2,-1.8,D,835,1,5.785,1,1,165,358.9904,-112.294037,33.866824,0,0,1,N,122,122,5,121,121,358.9904,0
33.86677703,-112.2940359,55:53.7,8/16/2011,8,1.02,3.06,11.0838024,0,358.3,9.383802404,3.5,-1.1,38.7,0,7.79,7.79,81,26,370.9,14.2,-1.8,D,835,1,5.224,1,1,165,358.8971,-112.294037,33.866824,0,0,1,N,122,122,5,123,123,358.8971,0
33.866782,-112.294036,55:54.7,8/16/2011,8,1.05,2.32,11.0838024,0,356.8,7.883802404,3.5,-2.2,38.7,0,7.88,7.88,81,26,370.9,14.2,-1.8,D,835,1,4.671,1,1,165,358.8583,-112.294037,33.866824,0,0,1,N,122,122,5,133,133,358.8583,0
33.866787,-112.294036,55:55.7,8/16/2011,8,1.02,2.54,11.0838024,0,357.6,8.683802404,3.6,-2.2,38.7,0,8.03,8.03,81,26,370.9,14.2,-1.8,D,835,1,4.115,1,1,165,358.7334,-112.294037,33.866824,0,0,1,N,122,122,5,127,127,358.7334,0
33.86679517,-112.2940347,55:56.7,8/16/2011,8,1.04,6.28,11.0838024,0,358,9.083802404,3.4,-3.6,38.7,0,8.03,8.03,81,26,370.9,14.2,-1.8,D,831.7,2,104.333,1,1,165,316.2549,-112.294816,33.867473,0,0,1,N,122,122,5,5,5,316.2549,0
33.86679976,-112.2940339,55:57.7,8/16/2011,8,1.04,6.28,11.0838024,0,354.2,5.283802404,3.4,-3.9,38.7,0,8.07,8.07,81,26,370.9,14.2,-1.8,D,831.7,2,104.01,1,1,165,316.034,-112.294816,33.867473,0,0,1,N,122,122,5,5,5,316.034,0
33.86680204,-112.2940348,55:58.7,8/16/2011,8,0.98,7.28,11.0838024,0,349.5,0.583802404,3.7,-2,38.7,0,8,8.01,81,26,370.9,14.2,-1.8,D,829.5,2,103.773,1,1,165,315.9685,-112.294816,33.867473,0,0,1,N,123,123,5,11,11,315.9685,0
33.86680537,-112.2940335,55:59.7,8/16/2011,8,0.96,11.99,11.0838024,0,342.1,353.1838024,3.8,-2.7,38.8,0,7.97,7.97,81,26,370.9,14.2,-1.8,D,829.5,2,103.587,1,1,165,315.7804,-112.294816,33.867473,0,0,1,N,123,123,5,25,25,315.7804,0
33.86681033,-112.294034,56:00.7,8/16/2011,8,0.92,6.41,11.0838024,0,337.4,348.4838024,3.8,-1.8,38.7,0,8,8,81,26,370.9,14.2,-1.8,D,826.9,2,103.163,1,1,165,315.5834,-112.294816,33.867473,0,0,1,N,123,123,5,39,39,315.5834,0
33.86681527,-112.2940344,56:01.7,8/16/2011,8,0.91,359.69,11.0838024,0,332.7,343.7838024,3.8,-1.7,38.7,0,7.97,7.97,81,26,370.9,14.2,-1.8,D,826.9,2,102.748,1,1,165,315.3824,-112.294816,33.867473,0,0,1,N,124,124,5,49,49,315.3824,0
33.86681853,-112.2940347,56:02.7,8/16/2011,8,0.91,350.82,11.0838024,0,328.8,339.8838024,3.9,-2.4,38.7,0,8.03,8.03,81,26,370.9,14.2,-1.8,D,822.4,2,102.469,1,1,165,315.2516,-112.294816,33.867473,0,0,1,N,124,124,5,61,61,315.2516,0
33.86682362,-112.2940367,56:03.7,8/16/2011,8,0.95,344.39,11.0838024,0,325.5,336.5838024,3.8,-1.4,38.7,0,8.09,8.09,81,26,370.9,14.2,-1.8,D,822.4,2,101.936,1,1,165,315.1024,-112.294816,33.867473,0,0,1,N,123,123,5,69,69,315.1024,0
33.86682668,-112.2940386,56:04.7,8/16/2011,8,1,338.23,11.0838024,0,322.2,333.2838024,3.8,-1.3,38.7,0,8.15,8.15,81,26,370.9,14.2,-1.8,D,822.4,2,101.574,1,1,165,315.0357,-112.294816,33.867473,0,0,1,N,123,123,5,77,77,315.0357,0
33.86683333,-112.2940417,56:05.7,8/16/2011,8,1.06,329.86,11.0838024,0,319.3,330.3838024,3.9,-0.6,38.7,0,8.15,8.16,81,26,370.9,14.2,-1.8,D,822.4,2,101.063,1,1,165,314.889,-112.294816,33.867473,0,0,1,N,124,124,5,84,84,314.889,0
33.86683824,-112.2940445,56:06.7,8/16/2011,8,1.06,328.58,11.0838024,0,315.7,326.7838024,3.7,-1.2,38.7,0,8.18,8.18,81,26,370.9,14.2,-1.8,D,823.2,2,100.278,1,1,165,314.7385,-112.294816,33.867473,0,0,1,N,123,123,5,89,89,314.7385,0
33.86684324,-112.294048,56:07.7,8/16/2011,8,1.04,328.27,11.0838024,0,314.4,325.4838024,3.8,-0.9,38.7,0,8.09,8.1,81,26,370.9,14.2,-1.8,D,823.2,2,99.662,1,1,165,314.6397,-112.294816,33.867473,0,0,1,N,123,123,5,93,93,314.6397,0
33.86684649,-112.2940513,56:08.7,8/16/2011,8,1.05,326.38,11.0838024,0,312.2,323.2838024,3.7,-0.2,38.7,0,7.88,7.88,81,26,370.8,14.2,-1.8,D,826.7,2,99.186,1,1,165,314.6176,-112.294816,33.867473,0,0,1,N,123,123,5,99,99,314.6176,0
33.86685148,-112.2940548,56:09.7,8/16/2011,8,0.98,319.79,11.0838024,0,310.2,321.2838024,3.7,-1.2,38.7,0,7.85,7.85,81,26,370.8,14.2,-1.8,D,827.1,2,98.571,1,1,165,314.5171,-112.294816,33.867473,0,0,1,N,123,123,5,104,104,314.5171,0
33.86685502,-112.2940583,56:10.7,8/16/2011,8,0.98,319.79,11.0838024,0,308,319.0838024,3.6,-1.1,38.7,0,7.91,7.91,81,26,370.8,14.2,-1.8,D,827.1,2,98.058,1,1,165,314.489,-112.294816,33.867473,0,0,1,N,122,122,5,108,108,314.489,0
33.86685608,-112.2940597,56:11.7,8/16/2011,8,0.98,317.18,11.0838024,0,306.1,317.1838024,3.6,-1.6,38.7,0,8.4,8.4,81,26,370.8,14.2,-1.8,D,828.8,2,97.89,1,1,165,314.4897,-112.294816,33.867473,0,0,1,N,122,122,5,99,99,314.4897,0
33.86685939,-112.2940648,56:12.7,8/16/2011,8,0.99,315.42,11.0838024,0,304.3,315.3838024,3.8,-1.4,38.7,0,8.4,8.4,81,26,370.8,14.2,-1.8,D,828.8,2,97.295,1,1,165,314.5297,-112.294816,33.867473,0,0,1,N,123,123,5,109,109,314.5297,0
33.86686324,-112.294069,56:13.7,8/16/2011,8,0.98,312.21,11.0838024,0,302.4,313.4838024,4,0.1,38.7,0,8.4,8.4,81,26,370.8,14.2,-1.8,D,829.7,2,96.718,1,1,165,314.5102,-112.294816,33.867473,0,0,1,N,123,123,5,115,115,314.5102,0
33.86686481,-112.2940741,56:14.8,8/16/2011,8,1.05,307.74,11.0838024,0,300.6,311.6838024,3.9,-0.9,38.7,0,8.4,8.4,81,26,370.8,14.2,-1.8,D,829.7,2,96.259,1,1,165,314.6331,-112.294816,33.867473,0,0,1,N,122,122,5,129,129,314.6331,0
33.86686833,-112.29408,56:15.8,8/16/2011,8,1.11,308.12,11.0838024,0,299.7,310.7838024,3.7,-0.2,38.7,0,8.4,8.4,81,26,370.8,14.2,-1.8,D,830.1,2,95.671,1,1,165,314.6777,-112.294816,33.867473,0,0,1,N,122,122,5,137,137,314.6777,0
33.86687289,-112.2940867,56:16.8,8/16/2011,8,1.12,308.07,11.0838024,0,298.7,309.7838024,3.7,0.5,38.7,0,8.37,8.37,81,26,370.8,14.2,-1.8,D,830.1,2,94.796,1,1,165,314.7431,-112.294816,33.867473,0,0,1,N,122,122,5,143,143,314.7431,0
33.8668762,-112.2940917,56:17.8,8/16/2011,8,1.13,306.88,11.0838024,0,299,310.0838024,3.5,-0.2,38.7,0,8.34,8.34,81,26,370.8,14.2,-1.8,D,830.1,2,94.213,1,1,165,314.7801,-112.294816,33.867473,0,0,1,N,122,122,5,141,141,314.7801,0
33.86687953,-112.2940967,56:18.8,8/16/2011,8,1.11,305.68,11.0838024,0,298.9,309.9838024,3.4,-0.2,38.7,0,8.34,8.34,81,26,370.8,14.2,-1.8,D,830.1,2,93.624,1,1,165,314.8173,-112.294816,33.867473,0,0,1,N,122,122,5,142,142,314.8173,0
33.86688291,-112.2941017,56:19.8,8/16/2011,8,1.07,308.31,11.0838024,0,299.9,310.9838024,3.5,-1,38.7,0,8.33,8.34,81,26,370.8,14.2,-1.8,D,831.4,2,93.03,1,1,165,314.8548,-112.294816,33.867473,0,0,1,N,122,122,5,136,136,314.8548,0
